companyId,companyName,measureId,measureTitle,r12Verdict,r14Verdict,r12Conf,r14Conf,r12Quotes,r14Quotes,r12SourceUrls,r14SourceUrls,snapshotR12Id,runR14
1914,360 Security,3.4-ai-safety-robustness,Does the company disclose AI safety and robustness testing practices?,No,MISSING,High,,2,0,https://static.cninfo.com.cn/finalpage/2026-04-30/1225257356.PDF ; https://static.cninfo.com.cn/finalpage/2026-04-30/1225257356.PDF,,85,batch135
1914,360 Security,4.1-ai-policy-published,"Has the company published a formal AI policy, principles, or responsible-AI framework?",No,MISSING,High,,0,0,,,85,batch135
1914,360 Security,4.1a-ai-policy-internal,Has the company referenced an internal AI policy or guidelines?,No,MISSING,High,,0,0,,,85,batch135
1914,360 Security,4.2-operationalisation-ai-principles,"Does the company describe how AI principles are operationalised (controls, processes, KPIs)?",No,MISSING,High,,0,0,,,85,batch135
1914,360 Security,4.3-data-security-privacy-ai,Does the AI policy explicitly cover data security and personal data privacy?,No,MISSING,High,,1,0,https://static.cninfo.com.cn/finalpage/2026-04-30/1225257356.PDF,,85,batch135
1914,360 Security,4.4-third-party-ai-risk,Does the company have a policy for managing third-party AI risks?,No,MISSING,High,,0,0,,,85,batch135
1914,360 Security,5.1-ai-kpis-quantified,Does the company disclose quantified AI-specific KPIs that it tracks internally?,No,MISSING,High,,2,0,https://static.cninfo.com.cn/finalpage/2026-04-30/1225257356.PDF ; https://static.cninfo.com.cn/finalpage/2026-04-30/1225257356.PDF,,85,batch135
1914,360 Security,5.1a-ai-kpis-qualitative,Does the company reference internally tracked AI metrics qualitatively?,No,MISSING,High,,0,0,,,85,batch135
1914,360 Security,5.2-ai-financial-impact-quantified,Does the company disclose quantified AI-attributable revenue or cost savings?,No,MISSING,High,,0,0,,,85,batch135
1914,360 Security,5.2a-ai-financial-impact-qualitative,Does the company qualitatively attribute revenue or cost impact to AI?,Partial,MISSING,Low,,2,0,https://static.cninfo.com.cn/finalpage/2026-04-30/1225257356.PDF ; https://static.cninfo.com.cn/finalpage/2026-04-30/1225257356.PDF,,85,batch135
1914,360 Security,6.1-ai-reskilling-programme,Has the company established a named workforce AI reskilling/upskilling programme?,No,MISSING,High,,0,0,,,85,batch135
1914,360 Security,6.1a-ai-reskilling-commitment,Has the company stated a commitment to AI reskilling or upskilling?,No,MISSING,High,,0,0,,,85,batch135
1914,360 Security,6.2-ai-training-headcount,Does the company disclose the number of employees that completed AI training in the reporting year?,No,MISSING,High,,0,0,,,85,batch135
1914,360 Security,7.1-strategic-ai-partnerships,Has the company disclosed strategic partnerships with foundation-model providers or hyperscalers?,No,MISSING,High,,0,0,,,85,batch135
1914,360 Security,8.1-ai-literacy-community,Does the company support AI literacy or digital-skills initiatives in the wider community?,No,MISSING,High,,0,0,,,85,batch135
1914,360 Security,8.2-ai-public-policy-advocacy,Does the company engage in public policy advocacy related to AI ethics and governance?,No,MISSING,High,,0,0,,,85,batch135
1914,360 Security,9.1-ai-risk-factor-disclosure,"Does the company disclose AI as a material risk factor in its 10-K, 20-F or equivalent annual filing?",Insufficient evidence,MISSING,Low,,0,0,,,85,batch135
1914,360 Security,9.2-ai-capex-rd-quantified,"Does the company quantify AI-related capex, R&D investment, or infrastructure commitment?",Insufficient evidence,MISSING,Low,,0,0,,,85,batch135
1914,360 Security,9.3-ai-business-model-risk,Does the company disclose AI as a competitive risk to its existing business model?,Insufficient evidence,MISSING,Low,,0,0,,,85,batch135
1914,360 Security,9.4-ai-incident-disclosure,Has the company disclosed any AI-related incidents or near-misses?,Insufficient evidence,MISSING,Low,,0,0,,,85,batch135
